AGE,CAPITAL-LOSS,FNLWGT,EDUCATION,EDUCATION-NUM,MARITAL-STATUS,HOURS-PER-WEEK,RELATIONSHIP,RACE,SEX,CAPITAL-GAIN,CLASS
20,0,187332,5,6,3,30,4,1,1,0,1
42,0,188615,9,13,1,60,3,1,2,0,0
21,0,119704,10,10,3,35,6,1,1,0,1
21,0,275190,10,10,3,20,2,1,1,0,1
26,0,417941,9,13,3,40,4,1,1,0,1
36,0,196348,8,9,1,60,3,1,2,0,0
24,0,221955,9,13,1,40,5,1,2,0,1
47,0,173938,9,13,1,57,3,1,2,0,0
51,0,123429,13,12,2,30,4,1,2,0,1
65,0,143732,8,9,5,40,4,4,1,0,1
61,0,203126,9,13,2,12,4,1,1,0,1
67,0,174693,10,10,5,25,4,1,1,0,1
49,0,357540,8,9,1,25,3,1,2,0,1
63,1485,29859,8,9,1,40,3,1,2,0,0
58,1887,314092,14,11,1,48,3,1,2,0,0
61,0,280088,3,4,2,40,6,1,1,0,1
36,0,257380,8,9,1,35,3,4,2,0,1
19,0,165306,10,10,3,40,5,2,2,0,1
29,0,109001,10,10,1,35,3,1,2,0,1
43,1887,266439,9,13,1,40,3,1,2,0,0
60,0,153356,8,9,2,55,4,4,2,2597,1
21,0,32950,10,10,3,40,6,1,2,0,1
22,0,182163,8,9,4,40,6,1,1,0,1
33,0,188246,9,13,1,65,3,1,2,0,0
36,0,297335,9,13,3,50,4,2,1,0,1
37,0,108366,9,13,3,46,4,1,2,0,1
35,0,328301,13,12,7,40,1,1,1,0,1
17,0,182158,5,6,3,30,2,1,2,0,1
37,0,169426,8,9,1,60,3,1,2,0,0
22,0,330571,8,9,3,45,4,1,1,0,1
28,0,535978,10,10,1,40,3,1,2,0,0
42,0,29393,10,10,2,40,4,1,1,0,1
57,0,258883,8,9,1,60,3,1,2,5178,0
26,0,369166,10,10,3,65,5,1,1,0,1
45,0,257855,6,7,1,50,3,4,2,0,1
32,0,164197,9,13,1,44,3,1,2,0,0
63,0,109517,10,10,5,43,6,1,1,0,1
22,0,112137,10,10,3,20,5,2,1,0,1
36,0,160035,10,10,1,55,3,1,2,0,0
45,0,50567,8,9,1,40,1,1,1,0,1
34,0,140011,12,15,1,55,3,1,2,0,0
27,0,271328,9,13,3,60,4,1,2,0,1
20,0,183083,10,10,3,20,2,1,1,0,1
47,0,159869,8,9,1,56,3,1,2,0,0
46,0,102542,3,4,3,52,2,1,2,0,1
28,0,297742,10,10,3,40,2,1,1,0,1
45,0,176917,8,9,3,40,5,1,2,0,1
26,0,165235,9,13,3,40,2,2,1,0,1
32,0,52647,5,6,1,45,3,1,2,0,1
30,0,48542,7,8,1,40,1,1,1,0,1
59,0,279232,5,6,1,40,3,1,2,0,1
58,0,259929,15,16,3,43,4,1,1,0,0
45,0,221780,10,10,2,30,4,1,2,0,1
76,0,253408,10,10,5,40,4,1,2,0,1
38,0,298841,8,9,2,40,2,1,1,0,1
32,0,321313,11,14,3,40,2,4,2,0,1
38,0,64875,8,9,2,50,4,1,2,0,1
30,0,275232,13,12,3,36,6,4,1,0,1
53,0,134854,14,11,1,40,3,1,2,0,0
41,0,67339,9,13,1,40,3,1,2,0,1
27,0,192355,9,13,3,50,4,1,2,0,1
44,0,208528,13,12,1,30,3,1,2,0,1
35,0,160120,11,14,1,50,3,2,2,0,0
36,0,250238,1,2,3,40,5,4,1,0,1
51,0,25031,10,10,1,10,1,1,1,0,0
42,0,255847,8,9,1,40,3,1,2,0,1
40,0,26892,9,13,7,50,3,1,2,7298,0
45,0,111979,8,9,1,40,3,1,2,0,1
55,0,408537,4,5,2,37,6,1,1,99999,0
36,0,231037,3,4,1,40,3,1,2,0,1
57,0,30030,8,9,1,40,3,4,2,0,0
27,0,292120,8,9,2,45,4,1,1,0,1
62,0,138253,11,14,3,40,4,1,2,4650,1
29,0,190777,9,13,1,55,3,1,2,0,1
38,0,41591,9,13,3,30,4,3,2,0,1
29,0,186733,8,9,1,50,3,1,2,0,1
18,0,78567,10,10,3,30,2,1,2,0,1
19,0,140590,7,8,3,30,2,4,2,0,1
32,0,230912,11,14,3,40,4,1,1,4865,1
34,1741,176185,9,13,3,40,4,1,2,0,1
25,0,182227,13,12,3,55,4,1,2,0,1
34,0,205704,11,14,3,35,4,1,2,0,1
37,0,24342,10,10,1,38,3,1,2,0,1
37,0,138192,8,9,1,45,3,1,2,0,1
18,0,334676,8,9,3,25,2,1,2,0,1
24,0,177526,14,11,3,40,2,1,2,0,1
17,0,152696,7,8,3,30,2,1,1,0,1
35,0,114765,9,13,2,40,4,1,1,0,1
31,0,265509,14,11,4,32,6,4,1,0,1
29,0,180758,13,12,3,60,4,1,2,0,1
49,0,127921,8,9,1,40,3,1,2,0,1
71,0,177906,9,13,1,10,3,1,2,0,0
35,0,182898,8,9,1,40,3,1,2,0,1
55,0,422249,8,9,1,50,3,1,2,0,1
37,0,222450,2,3,1,40,3,1,2,0,1
33,0,190027,10,10,3,18,6,4,1,0,1
49,0,281647,9,13,1,45,3,1,2,0,0
32,0,117963,8,9,1,45,3,1,2,0,1
63,0,319121,6,7,4,40,4,4,2,0,1
39,0,225504,11,14,3,40,4,1,2,0,1
42,0,104334,8,9,1,40,3,1,2,0,1
30,0,48214,11,14,1,50,1,1,1,0,0
30,0,145714,14,11,3,40,4,1,2,0,1
48,0,38240,8,9,1,40,3,1,2,0,0
57,0,27385,9,13,1,10,3,1,2,0,1
56,0,204254,5,6,2,45,6,4,1,0,1
28,0,411587,10,10,3,40,2,1,2,0,1
43,0,221172,9,13,1,24,3,1,2,0,0
46,0,54190,8,9,1,60,3,1,2,0,1
60,0,93997,9,13,1,45,3,1,2,15024,0
50,0,24139,11,14,2,65,6,1,1,0,1
37,0,112497,12,15,1,50,3,1,2,0,0
41,0,138907,8,9,2,40,5,4,1,0,1
38,0,186325,10,10,1,38,1,1,1,0,0
23,0,199452,10,10,3,40,2,1,1,0,1
59,0,126677,10,10,1,50,3,1,2,0,0
72,0,107814,11,14,3,60,4,1,2,2329,1
47,0,93618,10,10,2,33,4,1,1,0,1
29,0,353352,14,11,3,40,5,1,2,0,1
35,0,143058,9,13,1,60,3,1,2,0,1
24,0,239663,10,10,1,15,3,1,2,0,1
22,0,167615,8,9,3,40,6,1,1,0,1
24,0,442274,8,9,3,40,2,1,2,0,1
42,0,149210,9,13,1,45,3,1,2,7298,0
55,0,174533,9,13,4,72,6,1,1,0,1
40,0,50093,11,14,2,20,6,1,1,0,1
61,0,270056,8,9,2,40,4,2,1,0,1
58,0,131991,9,13,3,72,2,1,2,0,1
39,0,126336,8,9,2,40,4,1,2,0,1
45,0,341117,10,10,2,50,4,1,1,0,1
25,0,108505,8,9,3,45,4,1,2,0,1
69,0,106566,15,16,1,50,3,1,2,0,0
36,0,74791,9,13,1,60,1,1,2,0,1
34,0,24266,14,11,1,40,3,1,2,7688,0
45,0,267967,9,13,1,45,3,1,2,0,0
27,0,181284,7,8,1,45,3,4,2,0,1
28,0,102533,10,10,4,40,4,4,2,0,1
27,0,69757,10,10,3,60,4,1,1,0,1
41,0,210094,8,9,3,40,4,1,1,0,1
18,0,389147,8,9,3,30,4,4,1,0,1
44,0,210648,9,13,1,40,3,1,2,0,0
47,0,94809,14,11,1,45,1,1,1,0,0
36,0,298717,8,9,1,40,3,1,2,0,1
66,0,236879,0,1,5,40,5,1,1,0,1
33,0,170148,8,9,2,45,6,1,1,0,1
39,0,166497,8,9,2,40,4,1,2,0,0
30,0,247156,8,9,3,40,2,4,2,0,1
34,0,204052,8,9,1,40,3,1,2,0,0
62,0,122246,11,14,2,32,6,1,1,0,1
21,0,180339,10,10,3,45,4,1,1,0,1
50,0,155574,11,14,1,50,3,1,2,7298,0
30,0,114912,9,13,1,60,3,1,2,3103,0
43,0,193882,8,9,1,40,3,1,2,0,0
19,0,112269,10,10,3,40,5,1,1,0,1
26,0,171928,14,11,3,50,2,1,2,0,1
50,1579,95435,3,4,1,65,3,1,2,0,1
45,0,179638,11,14,2,40,4,1,2,0,0
46,0,125892,11,14,1,50,3,1,2,0,0
17,0,721712,5,6,3,15,2,1,2,0,1
56,0,197369,3,4,1,40,3,1,2,0,0
25,0,353795,10,10,1,40,1,4,1,3103,0
47,0,334679,11,14,4,42,6,2,1,0,1
23,0,235853,8,9,1,45,3,1,2,0,1
51,0,353281,8,9,4,20,6,1,1,0,1
19,0,203061,10,10,3,25,4,1,1,0,1
33,0,62932,8,9,1,40,3,1,2,0,1
32,0,118551,8,9,2,80,6,1,1,0,1
52,0,99184,8,9,2,40,4,1,2,0,1
36,0,189674,10,10,4,40,5,4,1,0,1
34,0,226883,8,9,2,40,4,1,2,0,1
26,0,109564,8,9,3,40,2,1,1,0,1
26,0,66872,7,8,1,98,3,4,2,0,1
35,0,268292,10,10,1,40,3,1,2,0,1
58,0,139290,9,13,1,40,3,1,2,0,0
32,0,206541,6,7,2,50,2,1,2,0,1
23,0,203139,10,10,3,40,5,1,1,0,1
28,0,294398,10,10,3,40,4,4,2,0,1
20,0,386864,5,6,3,35,5,1,2,0,1
17,0,369909,5,6,3,20,2,1,2,0,1
56,0,89922,8,9,1,45,3,1,2,3103,0
26,0,176008,8,9,2,40,2,1,1,0,1
43,0,241506,9,13,2,36,6,1,1,1506,1
45,0,174426,10,10,3,35,4,1,2,0,1
34,0,167497,10,10,1,50,1,1,1,7688,0
54,0,292673,1,2,1,35,3,1,2,0,1
51,0,134808,8,9,5,40,6,1,1,0,1
58,0,95763,10,10,1,60,3,1,2,0,1
49,0,83622,13,12,4,40,4,1,1,2597,1
21,0,222490,14,11,3,40,2,1,1,0,1
44,0,29115,10,10,3,40,4,1,1,0,1
26,0,66638,9,13,3,50,4,1,1,0,1
39,0,53926,9,13,1,40,3,1,2,0,1
19,0,43739,8,9,3,40,2,1,2,0,1
37,0,104359,10,10,1,40,3,1,2,0,1
49,0,124604,8,9,2,32,4,1,2,0,1
45,0,114797,8,9,4,40,6,4,1,0,1
60,0,67320,8,9,3,40,4,4,1,0,1
28,0,53147,9,13,3,40,4,4,2,0,1
23,0,13769,10,10,1,30,3,3,2,0,1
44,0,202872,9,13,3,45,4,1,1,0,1
19,0,149528,10,10,3,12,2,1,2,0,1
37,0,132879,8,9,1,40,3,1,2,0,0
41,0,112362,8,9,1,38,3,1,2,0,1
56,0,156229,9,13,1,40,3,1,2,7688,0
44,0,131650,13,12,1,54,3,1,2,0,0
30,0,154568,9,13,1,36,3,2,2,0,0
23,0,132300,9,13,3,40,4,1,1,0,1
44,0,124747,8,9,1,40,1,1,1,3103,0
38,0,276559,8,9,1,70,3,1,2,7688,0
32,0,106014,10,10,1,50,3,1,2,5178,0
57,0,135134,11,14,3,20,4,1,2,0,1
35,0,86648,12,15,1,50,3,1,2,7688,0
48,0,107231,9,13,1,50,3,1,2,99999,0
32,0,113838,10,10,1,99,3,1,2,0,1
76,0,25319,11,14,5,15,4,1,1,0,1
57,0,190561,8,9,2,30,4,4,1,0,1
58,0,150031,10,10,3,40,4,1,1,0,1
51,0,48343,11,14,1,50,3,1,2,7298,0
50,0,211116,5,6,1,40,3,4,2,0,1
38,0,226311,8,9,7,25,1,1,1,0,1
53,2002,283743,8,9,1,40,3,1,2,0,1
59,0,64102,3,4,1,20,3,1,2,0,1
23,0,234663,8,9,3,40,2,1,2,0,1
44,0,247880,14,11,2,40,4,1,2,8614,0
23,0,615367,9,13,3,40,4,1,1,0,1
23,0,163090,13,12,3,20,2,1,2,0,1
44,0,192225,9,13,1,40,3,1,2,0,0
30,0,370183,8,9,1,40,3,1,2,0,1
28,0,242482,8,9,1,40,3,1,2,0,1
46,0,169953,10,10,2,40,4,1,1,0,1
34,0,144182,0,1,3,25,2,4,1,0,1
38,0,125933,9,13,4,45,4,1,2,27828,0
26,0,203777,10,10,3,37,4,4,1,0,1
39,0,210991,8,9,1,40,3,1,2,0,1
28,0,472580,10,10,3,40,2,4,2,0,1
33,0,200289,11,14,1,19,3,2,2,0,1
43,2547,289669,11,14,2,40,6,1,1,0,0
30,0,110622,9,13,2,40,4,2,1,0,1
59,0,139616,11,14,1,50,3,1,2,0,0
26,0,39212,8,9,1,45,3,1,2,0,1
28,0,51961,10,10,3,24,2,4,2,0,1
48,0,117849,10,10,3,40,4,1,2,0,1
49,0,50748,9,13,5,35,6,1,1,1506,1
41,2179,170214,8,9,1,40,3,1,2,0,1
20,0,151790,10,10,3,30,2,1,1,0,1
49,0,168211,8,9,1,40,3,1,2,0,0
37,0,117651,9,13,3,40,5,1,2,0,1
18,0,157131,7,8,3,8,2,1,1,0,1
61,0,225970,8,9,1,40,3,1,2,0,0
26,0,177951,8,9,1,48,3,1,2,0,1
66,0,134130,9,13,5,12,4,1,2,0,1
68,0,191581,11,14,3,40,4,1,1,3273,1
27,0,199172,8,9,1,40,1,1,1,0,1
66,0,262552,10,10,1,7,3,1,2,0,1
28,0,66434,5,6,3,15,6,1,1,0,1
26,0,77661,9,13,3,40,4,1,1,0,1
25,0,230856,8,9,3,40,6,4,1,0,1
46,0,192835,10,10,1,48,3,1,2,0,1
62,0,181014,9,13,1,40,3,1,2,0,1
35,1974,200445,8,9,3,40,2,1,2,0,1
26,0,37918,8,9,3,60,2,1,2,0,1
40,0,111020,8,9,4,40,4,1,1,0,1
31,0,244665,10,10,3,45,4,1,2,0,1
52,0,312477,8,9,5,40,4,1,2,0,1
61,0,243493,8,9,1,12,3,4,2,0,1
39,0,152023,6,7,1,40,3,1,2,0,1
25,0,104193,8,9,3,40,2,1,1,114,1
47,0,170850,9,13,1,48,3,1,2,0,1
33,0,137088,9,13,1,40,3,4,2,0,1
17,0,340557,6,7,3,25,2,1,2,0,1
26,0,298225,8,9,1,45,3,1,2,0,1
25,0,114150,8,9,3,40,5,1,2,0,1
39,0,194668,8,9,1,16,3,1,2,0,1
33,0,188246,11,14,1,45,3,1,2,7298,0
46,0,330901,10,10,1,40,3,4,2,0,1
27,0,80165,10,10,4,20,6,1,1,0,1
48,0,83444,8,9,1,40,3,1,2,7298,0
29,0,85572,6,7,1,5,1,1,1,0,1
40,0,116632,9,13,3,40,2,1,2,0,1
24,0,139989,9,13,3,40,2,4,2,0,1
55,1579,135803,9,13,1,35,3,4,2,0,1
56,0,75785,8,9,1,40,3,1,2,0,0
25,0,248612,13,12,3,30,4,1,2,0,1
36,0,28572,10,10,1,50,3,1,2,0,1
26,0,31143,8,9,1,45,3,1,2,0,1
37,0,216924,8,9,1,44,3,1,2,0,0
36,0,549174,8,9,1,40,3,1,2,0,1
23,0,111296,6,7,3,50,2,1,2,0,1
25,0,208881,9,13,1,60,3,1,2,0,1
36,0,243666,8,9,2,40,2,4,1,0,1
37,0,327164,10,10,1,70,3,1,2,0,1
39,0,131288,13,12,1,48,3,1,2,5178,0
35,0,257416,14,11,3,40,2,4,2,0,1
33,0,215288,6,7,3,40,2,4,2,0,1
31,0,58582,10,10,3,46,4,1,2,0,1
49,0,199378,10,10,1,22,3,1,2,0,1
34,0,114185,9,13,2,50,4,1,2,0,1
40,0,137421,8,9,1,60,3,2,2,0,1
27,0,216481,10,10,5,40,6,1,1,0,1
50,0,196504,15,16,1,23,3,1,2,0,1
38,0,357870,7,8,3,50,4,4,1,0,1
55,0,256335,9,13,2,40,6,4,2,0,1
49,0,168191,3,4,1,70,3,1,2,0,1
40,0,215596,9,13,6,40,4,4,2,0,1
42,0,184682,14,11,2,30,4,1,1,0,1
51,0,171914,9,13,1,50,3,1,2,0,0
27,0,288229,9,13,3,50,2,2,1,0,1
30,0,144064,8,9,1,40,3,1,2,0,0
70,0,54849,15,16,1,20,3,1,2,0,0
40,0,141583,5,6,3,40,6,4,1,0,1
43,0,180985,9,13,4,35,6,1,2,0,1
24,0,148709,8,9,3,40,4,1,1,0,1
22,0,174626,3,4,3,40,2,1,2,0,1
38,0,184801,9,13,1,60,3,1,2,0,0
52,0,89054,8,9,1,40,3,1,2,0,1
32,0,147284,14,11,1,50,3,1,2,0,0
33,0,169973,14,11,4,40,4,1,1,0,1
21,0,222993,8,9,3,40,2,1,2,0,1
27,0,41099,10,10,3,50,4,1,2,0,1
31,0,33117,8,9,2,50,4,1,2,0,1
29,0,162551,11,14,1,40,1,2,1,0,0
49,2603,122066,2,3,1,40,3,1,2,0,1
61,0,42938,9,13,3,7,4,1,2,0,0
46,0,389843,9,13,1,50,3,1,2,0,0
37,0,138940,6,7,1,40,3,1,2,0,1
56,0,141877,9,13,1,40,3,1,2,0,0
37,0,172722,10,10,1,40,3,1,2,0,1
26,0,118523,8,9,1,40,3,1,2,0,1
31,0,227886,10,10,3,35,6,4,1,0,1
36,0,80743,8,9,1,40,1,2,1,0,1
52,0,199688,5,6,1,45,3,1,2,0,1
40,0,225823,10,10,2,60,4,1,2,0,1
21,0,176486,8,9,6,60,5,1,1,0,1
63,0,175777,5,6,4,40,4,4,2,0,1
30,0,295010,8,9,3,40,4,1,1,0,1
30,0,437825,9,13,1,20,3,1,2,0,1
50,0,270194,9,13,1,60,3,1,2,0,1
41,0,242089,11,14,1,45,3,1,2,0,1
39,0,117555,9,13,1,60,3,1,2,0,0
23,0,146499,8,9,4,48,6,1,1,0,1
52,2377,222405,8,9,1,40,3,4,2,0,1
17,0,216595,6,7,3,20,2,4,1,0,1
46,625,157991,14,11,2,40,6,4,1,0,1
26,0,373553,10,10,1,42,1,1,1,0,1
30,1740,194827,10,10,1,40,3,1,2,0,1
23,0,60331,10,10,2,50,4,1,2,0,1
21,0,96483,10,10,3,12,2,2,1,0,1
39,0,211154,8,9,1,55,3,1,2,0,1
37,0,247750,14,11,1,40,3,4,2,0,1
40,0,204235,11,14,1,50,3,1,2,99999,0
38,0,197113,10,10,2,20,6,4,1,0,1
47,0,178341,9,13,1,60,3,1,2,4064,1
20,0,293297,10,10,3,35,2,1,2,0,1
35,0,35330,8,9,1,40,3,1,2,0,1
62,0,202056,9,13,2,40,4,1,2,14084,0
32,0,61898,6,7,2,15,6,1,1,0,1
42,0,1097453,9,13,1,60,3,1,2,0,0
32,0,176992,5,6,3,40,6,1,2,0,1
27,0,295289,10,10,3,30,2,4,1,0,1
53,0,298215,9,13,1,45,3,1,2,0,0
28,0,209934,2,3,1,25,3,1,2,0,1
26,0,164938,8,9,1,40,3,1,2,0,1
47,0,423222,12,15,1,45,3,1,2,0,0
23,0,124259,10,10,3,40,2,4,1,0,1
70,0,232871,10,10,1,30,3,1,2,0,1
41,0,73199,9,13,1,40,3,2,2,0,1
43,0,27661,11,14,3,45,4,1,2,0,1
65,0,461715,8,9,2,25,6,1,1,0,1
40,1672,89413,8,9,1,40,3,1,2,0,1
64,0,31826,8,9,1,45,3,1,2,0,0
40,0,279679,10,10,2,45,4,1,2,0,1
43,0,221172,9,13,2,35,4,1,2,0,1
50,0,222020,8,9,1,48,3,1,2,0,1
19,0,181265,10,10,3,30,2,1,1,0,1
32,0,261056,9,13,3,60,2,4,1,2174,1
32,0,204792,6,7,1,40,3,1,2,0,1
42,0,384508,6,7,2,50,6,1,2,1506,1
41,0,288568,8,9,1,40,3,1,2,0,0
30,0,182714,10,10,3,40,4,1,1,0,1
20,0,471452,10,10,3,30,2,1,2,0,1
45,0,264052,8,9,1,40,3,1,2,0,1
42,1902,146659,15,16,1,50,3,1,2,0,0
24,0,203027,13,12,3,40,2,1,2,0,1
43,0,218309,9,13,2,50,4,1,1,0,1
28,0,133625,8,9,1,40,3,4,2,0,1
35,0,45937,8,9,3,40,4,1,1,0,1
36,0,389850,8,9,6,50,6,4,2,0,1
38,0,201617,8,9,3,40,6,1,1,0,1
32,0,114733,9,13,2,35,6,1,1,0,1
50,0,97778,8,9,1,40,3,1,2,0,1
34,0,149507,8,9,1,55,3,1,2,0,0
35,0,82622,8,9,3,40,2,1,2,0,1
30,0,48014,11,14,3,40,4,1,1,0,1
61,0,162678,2,3,1,40,3,1,2,0,1
27,0,213842,9,13,3,38,2,1,2,0,1
61,0,221447,8,9,3,40,4,4,1,0,1
18,0,426836,2,3,3,40,5,1,2,0,1
31,0,206609,8,9,1,40,3,1,2,0,0
31,0,50276,9,13,2,60,4,1,2,0,1
20,0,180497,8,9,3,40,4,4,1,0,1
35,0,220585,7,8,1,40,3,1,2,0,1
51,0,202752,8,9,3,40,4,4,2,0,1
43,0,75993,10,10,1,40,3,1,2,7688,0
18,0,170544,6,7,3,20,2,1,2,0,1
55,0,115439,12,15,1,40,3,1,2,99999,0
59,0,24384,8,9,5,40,4,1,1,0,1
21,0,209067,8,9,3,40,2,1,1,0,1
22,0,65225,5,6,3,40,2,1,1,0,1
60,0,27466,10,10,5,40,4,1,1,0,1
49,0,179869,8,9,1,40,3,1,2,0,0
21,0,442131,8,9,3,40,2,1,1,0,1
61,0,243283,8,9,1,40,3,1,2,0,1
64,0,316627,2,3,2,40,4,1,2,0,1
63,0,208862,8,9,3,40,4,1,2,0,1
27,0,38645,9,13,3,40,4,1,1,0,1
23,0,141272,9,13,3,30,2,4,1,0,1
41,0,29324,8,9,2,45,6,1,1,0,1
18,0,348588,7,8,3,25,2,4,2,0,1
40,0,124747,8,9,1,40,1,1,1,7298,0
55,0,477867,9,13,1,40,3,1,2,0,0
17,1602,218361,5,6,3,12,2,1,1,0,1
34,1504,156809,10,10,3,60,4,1,2,0,1
24,0,267945,9,13,3,40,2,1,1,0,1
30,0,35724,12,15,1,45,1,1,1,0,0
29,0,187188,11,14,3,60,4,2,2,0,1
52,0,155983,9,13,1,40,3,1,2,0,0
57,0,414994,10,10,1,40,3,1,2,0,0
38,0,103474,9,13,3,45,4,1,1,0,1
43,0,211128,11,14,2,50,4,1,1,0,0
61,0,203445,10,10,5,40,5,1,1,0,1
38,0,38312,9,13,1,65,3,1,2,15024,0
51,0,178241,8,9,1,40,3,4,2,0,0
40,0,260761,9,13,1,40,3,1,2,0,1
41,0,36924,10,10,1,40,3,1,2,0,0
19,0,292590,10,10,3,20,2,1,1,0,1
28,0,461929,3,4,1,40,3,1,2,0,1
59,0,189664,10,10,1,40,3,1,2,0,1
32,0,190577,9,13,3,40,2,1,1,0,1
31,0,344200,8,9,1,40,3,1,2,0,0
30,0,337494,13,12,3,48,4,1,2,0,1
54,0,52634,10,10,1,40,3,1,2,0,1
33,2444,194901,14,11,4,42,4,1,2,0,0
20,0,170091,10,10,3,10,2,1,1,0,1
27,0,189399,10,10,2,40,4,1,1,0,1
32,0,205072,8,9,1,48,3,1,2,0,1
35,0,310290,8,9,1,40,1,4,1,0,1
27,0,134048,6,7,3,45,4,1,2,0,1
40,0,91959,9,13,1,46,3,1,2,0,0
34,0,153942,14,11,1,40,3,1,2,0,1
34,0,234096,13,12,1,40,3,1,2,0,0
38,0,185330,10,10,3,25,2,1,1,0,1
28,0,163772,8,9,1,40,3,4,2,0,1
65,0,83800,10,10,1,27,3,1,2,0,1
61,0,139391,10,10,3,16,2,1,2,0,1
18,0,478380,6,7,3,25,2,1,1,0,1
35,0,186845,9,13,1,50,2,1,2,5178,0
45,0,262802,9,13,2,40,6,1,1,0,1
68,0,152157,8,9,5,20,4,1,1,0,1
25,0,114483,10,10,1,50,3,1,2,0,1
48,0,118023,12,15,2,13,4,1,2,0,1
19,0,220101,10,10,3,40,4,1,1,0,1
43,0,219424,9,13,3,50,4,4,1,0,0
54,0,186117,9,13,1,45,3,1,2,0,0
47,0,479611,9,13,2,50,4,1,2,0,1
25,0,80312,14,11,3,40,4,1,1,4865,1
30,0,108386,13,12,1,40,3,1,2,0,1
67,0,125926,10,10,1,8,3,1,2,0,1
35,0,177102,8,9,2,40,6,1,1,0,1
26,0,190762,10,10,1,18,3,1,2,0,1
61,0,180632,8,9,1,40,3,1,2,0,1
54,0,88019,8,9,2,32,6,1,2,0,1
50,0,135339,7,8,1,40,3,2,2,0,0
32,0,100662,4,5,4,40,6,1,1,0,1
34,0,183557,8,9,2,25,4,1,1,0,1
36,0,160035,8,9,3,40,4,1,2,0,1
50,0,306790,10,10,1,40,3,1,2,0,0
28,0,269246,6,7,1,40,3,1,2,0,1
22,0,308334,8,9,3,19,2,1,1,0,1
58,0,215190,6,7,1,20,3,1,2,0,1
27,0,419146,2,3,3,75,4,1,2,0,1
62,0,176839,9,13,1,38,3,1,2,0,1
36,0,184456,9,13,3,55,4,1,2,27828,0
21,0,309348,10,10,3,4,4,1,1,594,1
41,0,56795,11,14,1,45,1,1,1,0,1
28,0,201861,10,10,1,45,3,1,2,0,1
33,0,179509,9,13,1,40,3,1,2,0,1
54,0,291755,9,13,1,45,3,1,2,0,0
19,1721,243941,10,10,3,25,2,3,1,0,1
76,0,117169,3,4,3,30,4,1,2,0,1
25,0,100903,9,13,1,25,1,1,1,0,1
34,0,159322,9,13,1,50,3,1,2,0,0
40,0,262872,9,13,3,40,4,1,1,0,1
22,0,187052,6,7,3,30,6,1,1,0,1
17,0,277583,6,7,3,15,2,1,2,0,1
55,0,169071,10,10,2,20,4,1,1,0,1
51,0,96190,10,10,1,40,1,1,1,0,1
26,0,61603,2,3,1,40,3,4,2,0,1
44,0,43711,9,13,3,48,4,1,2,0,1
65,0,197883,5,6,1,70,3,1,2,0,1
54,0,99434,8,9,1,40,3,1,2,0,0
34,0,177639,13,12,3,40,4,1,2,0,1
42,0,201723,8,9,2,40,6,1,2,0,1
26,0,222248,8,9,3,70,4,1,2,0,1
39,0,86143,2,3,1,40,3,2,2,0,1
46,0,228620,6,7,5,40,6,4,1,0,1
34,0,346034,9,13,3,40,4,1,2,0,1
59,0,87510,8,9,2,40,4,1,2,0,1
20,0,37932,8,9,3,50,2,1,2,0,1
34,0,185063,10,10,1,45,3,1,2,0,0
62,0,125493,8,9,1,40,1,1,1,5178,0
51,0,159755,8,9,1,20,3,1,2,0,1
34,0,108837,10,10,1,40,3,1,2,0,0
47,0,110669,9,13,4,50,6,1,1,0,1
21,0,220115,10,10,3,20,2,1,2,0,1
30,0,45427,14,11,2,49,4,1,2,0,1
38,0,154669,8,9,4,60,4,1,2,0,1
45,0,261278,9,13,1,40,1,2,1,5178,0
23,0,71864,10,10,3,35,4,1,1,0,1
34,0,173495,10,10,1,48,3,1,2,0,0
22,0,254293,7,8,3,40,4,1,2,0,1
31,0,111883,8,9,3,40,5,1,2,0,1
50,0,146429,8,9,1,40,3,1,2,0,1
19,0,472807,1,2,3,52,5,1,2,0,1
28,0,285294,9,13,1,45,1,4,1,15024,0
23,0,184665,8,9,3,50,4,1,1,0,1
35,0,205852,8,9,1,40,3,1,2,0,1
28,0,83879,8,9,1,40,3,4,2,0,1
27,0,178564,10,10,3,30,2,1,2,0,1
46,0,168796,9,13,1,55,3,1,2,0,1
27,0,269444,8,9,2,40,4,1,2,0,1
25,0,47353,5,6,1,40,1,1,1,0,1
34,0,29254,10,10,1,70,3,1,2,0,1
33,0,155343,8,9,3,40,6,1,2,0,1
36,0,234271,10,10,3,40,4,1,1,0,1
30,0,257849,3,4,1,48,3,1,2,0,1
23,0,228230,10,10,1,47,1,1,1,0,1
36,0,227615,2,3,6,32,5,1,2,0,1
29,0,406826,9,13,3,45,4,1,1,0,1
50,0,27539,10,10,1,40,3,1,2,7688,0
19,0,97261,7,8,3,40,4,1,2,0,1
20,0,232022,10,10,3,40,2,1,1,0,1
52,0,168539,8,9,1,40,3,1,2,0,0
20,0,515797,8,9,1,40,3,1,2,0,1
22,0,351381,14,11,3,40,4,1,1,0,1
34,0,161018,10,10,1,55,3,1,2,0,0
60,0,26721,10,10,1,40,3,1,2,0,1
19,0,164123,6,7,3,40,4,4,2,0,1
59,0,98418,8,9,1,20,3,1,2,0,1
36,0,29814,8,9,3,50,5,1,2,0,1
25,0,254613,8,9,3,40,2,1,2,0,1
49,0,207677,3,4,2,70,4,1,2,0,1
25,0,217030,8,9,3,30,6,1,1,0,1
50,0,171199,6,7,2,40,6,1,1,0,1
